2019-01-01,新北市,466900,淡水,18.8,97,1.0,9.0,0.4,0.0,0.0,...
2019-01-01,新北市,466900,淡水,17.3,94,1.9,17.0,0.6,0.0,0.0,...
2019-01-01,新北市,466900,淡水,20.8,84,1.5,0.0,0.0,5.1,48.1,...
2019-01-01,新北市,466900,淡水,19.3,90,2.4,0.0,0.0,0.5,4.7,...
2019-01-01,新北市,466900,淡水,19.5,80,1.8,0.0,0.0,4.3,40.5,...
2019-01-01,新北市,466900,淡水,21.4,89,1.3,0.0,0.0,7.5,70.6,...
2019-01-01,新北市,466900,淡水,19.7,99,0.9,0.0,0.0,0.0,0.0,...
2019-01-01,新北市,466900,淡水,18.5,91,1.8,0.0,0.0,0.0,0.0,...
2019-01-01,新北市,466900,淡水,18.2,85,1.9,0.0,0.0,0.1,0.9,...
2019-01-01,新北市,466900,淡水,20.1,73,1.9,0.0,0.0,6.8,63.7,...
2019-01-01,新北市,466900,淡水,19.6,91,1.9,1.5,0.1,0.0,0.0,...
2019-01-01,新北市,466900,淡水,15.8,94,2.3,11.5,2.2,0.0,0.0,...
2019-01-01,新北市,466900,淡水,14.5,89,2.2,7.0,1.6,0.0,0.0,...
2019-01-01,新北市,466900,淡水,17.9,59,2.6,0.5,0.0,9.9,92.3,...
2019-01-01,新北市,466900,淡水,17.9,80,1.5,0.0,0.0,5.5,51.2,...
2019-01-01,新北市,466900,淡水,17.0,88,2.4,2.0,0.3,0.7,6.5,...
2019-01-01,新北市,466900,淡水,14.4,89,2.2,2.0,0.1,0.0,0.0,...
2019-01-01,新北市,466900,淡水,13.3,77,1.6,0.0,0.0,0.0,0.0,...
2019-01-01,新北市,466900,淡水,14.7,73,1.0,0.0,0.0,8.3,76.9,...
2019-01-01,新北市,466900,淡水,16.5,72,1.4,0.0,0.0,6.2,57.3,...
2019-01-01,新北市,466900,淡水,17.4,79,1.5,0.0,0.0,8.9,82.2,...
2019-01-01,新北市,466900,淡水,14.3,65,2.0,0.0,0.0,1.2,11.1,...
2019-01-01,新北市,466900,淡水,14.4,70,1.3,0.0,0.0,1.5,13.8,...
2019-01-01,新北市,466900,淡水,16.3,78,0.9,0.0,0.0,8.7,80.0,...
2019-01-01,新北市,466900,淡水,18.8,73,2.2,0.0,0.0,9.4,86.3,...
2019-01-01,新北市,466900,淡水,18.4,83,1.4,0.0,0.0,6.4,58.6,...
2019-01-01,新北市,466900,淡水,18.7,75,2.6,0.0,0.0,4.6,42.1,...
2019-01-01,臺北市,466910,鞍部,10.7,100,3.4,46.5,24.0,0.0,0.0,-1.2
2019-01-01,臺北市,466910,鞍部,11.6,100,4.1,41.0,24.0,0.0,0.0,-2.5
2019-01-01,臺北市,466910,鞍部,13.4,100,4.0,46.5,24.0,0.0,0.0,-0.4
2019-01-01,臺北市,466910,鞍部,17.6,92,2.6,1.5,3.8,4.2,39.7,1.9
2019-01-01,臺北市,466910,鞍部,16.0,90,1.9,4.5,3.2,1.5,14.2,-0.3
2019-01-01,臺北市,466910,鞍部,12.7,100,4.0,15.5,24.0,0.0,0.0,-0.4
2019-01-01,臺北市,466910,鞍部,14.8,95,2.3,1.0,8.5,1.0,9.4,-0.8
2019-01-01,臺北市,466910,鞍部,14.4,99,2.1,13.3,17.9,0.0,0.0,-0.1
2019-01-01,臺北市,466910,鞍部,12.7,100,4.5,9.7,14.3,0.0,0.0,/
2019-01-01,臺北市,466910,鞍部,16.8,94,1.1,0.0,0.0,3.5,32.9,0.7
2019-01-01,臺北市,466910,鞍部,17.6,89,1.1,0.0,0.0,0.7,6.6,1.2
2019-01-01,臺北市,466910,鞍部,14.5,96,2.5,0.5,3.5,0.1,0.9,-0.3
2019-01-01,臺北市,466910,鞍部,12.4,100,2.5,4.9,19.8,0.0,0.0,-0.4
2019-01-01,臺北市,466910,鞍部,12.4,97,3.5,1.3,6.5,1.6,15.0,-0.5
2019-01-01,臺北市,466910,鞍部,14.5,95,1.5,9.1,10.2,0.0,0.0,-0.3
2019-01-01,臺北市,466910,鞍部,10.8,100,2.1,58.5,24.0,0.0,0.0,-0.3
2019-01-01,臺北市,466910,鞍部,9.1,100,2.1,17.5,21.5,0.0,0.0,-0.1
2019-01-01,臺北市,466910,鞍部,9.8,88,4.3,0.0,0.0,5.1,47.6,2.4
2019-01-01,臺北市,466910,鞍部,13.5,74,1.1,0.0,0.0,5.0,46.6,1.5
2019-01-01,臺北市,466910,鞍部,12.2,86,2.2,9.0,13.4,1.1,10.2,-0.2
2019-01-01,臺北市,466910,鞍部,8.9,100,1.7,18.0,24.0,0.0,0.0,-0.3
2019-01-01,臺北市,466910,鞍部,6.9,97,3.0,1.8,11.8,0.0,0.0,-0.7
2019-01-01,臺北市,466910,鞍部,8.6,86,2.4,0.0,0.0,6.4,59.3,1.5
2019-01-01,臺北市,466910,鞍部,9.9,92,3.1,0.0,0.0,5.0,46.2,1.8
2019-01-01,臺北市,466910,鞍部,12.2,91,2.1,0.0,0.0,6.4,59.1,1.4
2019-01-01,臺北市,466910,鞍部,6.9,91,2.8,T,2.9,0.0,0.0,-0.1
2019-01-01,臺北市,466910,鞍部,7.5,94,2.4,0.5,3.8,0.0,0.0,0.1
2019-01-01,臺北市,466910,鞍部,11.2,88,1.5,0.0,0.0,5.0,46.0,0.5
2019-01-01,臺北市,466910,鞍部,12.3,91,3.3,0.0,0.0,4.4,40.4,1.6
2019-01-01,臺北市,466910,鞍部,15.2,72,1.0,0.0,0.0,5.7,52.2,2.0
2019-01-01,臺北市,466910,鞍部,13.8,76,2.8,0.5,3.1,5.0,45.7,-2.1
2019-01-01,臺北市,466920,臺北,16.2,88,4.2,2.0,18.6,0.0,0.0,-0.2
2019-01-01,臺北市,466920,臺北,17.0,88,3.9,5.7,21.7,0.0,0.0,-0.2
2019-01-01,臺北市,466920,臺北,18.4,89,3.7,6.4,14.7,0.0,0.0,-0.1
2019-01-01,臺北市,466920,臺北,22.0,79,2.5,0.0,0.0,5.5,52.0,1.5
2019-01-01,臺北市,466920,臺北,19.9,83,1.3,3.5,3.2,0.0,0.0,-0.7
2019-01-01,臺北市,466920,臺北,18.0,87,2.9,4.5,12.5,0.0,0.0,-0.9
2019-01-01,臺北市,466920,臺北,20.6,79,3.7,0.0,0.0,1.1,10.4,-1.5
2019-01-01,臺北市,466920,臺北,20.0,81,2.9,T,0.5,0.0,0.0,0.8
2019-01-01,臺北市,466920,臺北,18.7,80,5.2,0.0,0.0,1.2,11.3,2.1
2019-01-01,臺北市,466920,臺北,22.7,75,1.7,0.0,0.0,5.8,54.5,2.9
2019-01-01,臺北市,466920,臺北,22.1,79,0.9,0.0,0.0,2.2,20.7,1.6
2019-01-01,臺北市,466920,臺北,19.6,80,2.4,0.0,0.0,0.0,0.0,2.0
2019-01-01,臺北市,466920,臺北,18.6,79,3.4,0.0,0.0,0.0,0.0,3.2
2019-01-01,臺北市,466920,臺北,19.7,70,4.6,0.0,0.0,2.8,26.2,2.1
2019-01-01,臺北市,466920,臺北,21.0,76,2.0,0.0,0.0,0.0,0.0,-1.1
2019-01-01,臺北市,466920,臺北,16.6,86,3.8,14.0,15.7,0.1,0.9,-0.5
2019-01-01,臺北市,466920,臺北,15.7,81,2.8,4.5,6.8,0.0,0.0,0.9
2019-01-01,臺北市,466920,臺北,18.2,57,4.5,0.0,0.0,9.0,83.9,2.4
2019-01-01,臺北市,466920,臺北,19.1,68,1.1,0.0,0.0,4.7,43.7,2.7
2019-01-01,臺北市,466920,臺北,18.4,76,2.4,1.0,3.7,0.2,1.9,-1.6
2019-01-01,臺北市,466920,臺北,15.2,84,2.9,3.2,9.7,0.0,0.0,-2.1
2019-01-01,臺北市,466920,臺北,14.5,71,1.9,0.2,1.0,0.0,0.0,-1.6
2019-01-01,臺北市,466920,臺北,16.2,60,3.4,0.0,0.0,2.0,18.5,1.8
2019-01-01,臺北市,466920,臺北,17.8,62,3.7,0.0,0.0,8.0,73.9,3.0
2019-01-01,臺北市,466920,臺北,18.9,68,2.8,0.0,0.0,7.4,68.3,3.1
2019-01-01,臺北市,466920,臺北,15.4,59,3.1,0.0,0.0,0.2,1.8,1.6
2019-01-01,臺北市,466920,臺北,15.5,62,3.1,0.0,0.0,1.2,11.0,2.3
2019-01-01,臺北市,466920,臺北,17.9,66,2.9,0.0,0.0,8.5,78.1,2.9
2019-01-01,臺北市,466920,臺北,20.0,65,3.5,0.0,0.0,7.3,67.0,3.4
2019-01-01,臺北市,466920,臺北,20.9,63,1.0,0.0,0.0,5.6,51.3,2.4
2019-01-01,臺北市,466920,臺北,19.9,65,2.7,0.0,0.0,5.2,47.5,-3.1
2019-01-01,臺北市,466930,竹子湖,12.2,94,4.8,33.0,24.0,1.5,14.2,-0.3
2019-01-01,臺北市,466930,竹子湖,13.1,94,4.9,24.0,24.0,0.0,0.0,-0.2
2019-01-01,臺北市,466930,竹子湖,14.8,94,5.1,29.0,22.2,0.0,0.0,-0.4
2019-01-01,臺北市,466930,竹子湖,18.5,93,1.1,1.0,2.5,4.6,43.5,1.0
2019-01-01,臺北市,466930,竹子湖,16.3,98,0.5,4.0,2.4,0.2,1.9,-0.5
2019-01-01,臺北市,466930,竹子湖,13.9,95,3.9,11.5,21.6,0.3,2.8,-0.3
2019-01-01,臺北市,466930,竹子湖,16.5,90,2.1,0.5,7.3,1.7,16.0,-1.2
2019-01-01,臺北市,466930,竹子湖,15.5,93,4.5,11.0,17.3,3.7,34.9,-1.0
2019-01-01,臺北市,466930,竹子湖,14.2,93,4.5,5.0,11.9,2.0,18.8,-0.6
2019-01-01,臺北市,466930,竹子湖,18.7,89,1.0,0.0,0.0,7.6,71.5,1.5
2019-01-01,臺北市,466930,竹子湖,18.3,91,0.6,0.0,0.0,0.7,6.6,1.2
2019-01-01,臺北市,466930,竹子湖,15.5,95,3.0,0.0,0.0,0.0,0.0,-0.3
2019-01-01,臺北市,466930,竹子湖,13.8,94,5.3,1.5,7.6,1.7,15.9,-1.4
2019-01-01,臺北市,466930,竹子湖,14.5,88,3.8,1.0,5.7,5.8,54.3,-1.5
2019-01-01,臺北市,466930,竹子湖,16.0,91,1.8,9.4,9.7,0.3,2.8,-1.2
2019-01-01,臺北市,466930,竹子湖,12.2,94,5.2,55.7,24.0,0.0,0.0,-0.2
2019-01-01,臺北市,466930,竹子湖,10.7,93,3.3,19.1,20.1,0.0,0.0,-0.8
2019-01-01,臺北市,466930,竹子湖,12.5,76,1.7,0.0,0.0,8.3,77.4,1.5
2019-01-01,臺北市,466930,竹子湖,14.4,77,0.8,0.0,0.0,4.4,41.0,1.0
2019-01-01,臺北市,466930,竹子湖,13.3,87,2.8,12.5,12.9,0.5,4.6,-0.6
2019-01-01,臺北市,466930,竹子湖,10.3,94,4.5,17.0,22.1,0.2,1.9,-0.7
2019-01-01,臺北市,466930,竹子湖,8.8,88,4.1,1.3,4.6,0.0,0.0,-0.6
2019-01-01,臺北市,466930,竹子湖,11.0,78,4.5,0.0,0.0,7.1,65.8,1.8
2019-01-01,臺北市,466930,竹子湖,12.3,82,4.2,0.0,0.0,7.8,72.1,1.7
2019-01-01,臺北市,466930,竹子湖,14.2,84,2.7,0.0,0.0,7.2,66.5,2.4
2019-01-01,臺北市,466930,竹子湖,9.0,84,2.0,0.7,3.6,0.1,0.9,-0.3
2019-01-01,臺北市,466930,竹子湖,10.1,83,3.8,0.6,4.5,8.1,74.6,1.4
2019-01-01,臺北市,466930,竹子湖,13.5,81,1.6,0.0,0.0,6.6,60.7,1.3
2019-01-01,臺北市,466930,竹子湖,14.7,83,3.2,0.0,0.0,8.7,79.8,3.3
2019-01-01,臺北市,466930,竹子湖,16.2,76,0.8,0.0,0.0,5.7,52.2,0.8
2019-01-01,臺北市,466930,竹子湖,15.2,75,3.3,0.6,2.9,4.8,43.9,-3.1
2019-01-01,基隆市,466940,基隆,16.1,88,5.5,43.0,24.0,0.0,0.0,0.0
2019-01-01,基隆市,466940,基隆,16.9,90,4.7,45.0,24.0,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,18.1,92,4.5,40.0,24.0,0.0,0.0,0.0
2019-01-01,基隆市,466940,基隆,21.6,85,2.7,2.0,7.8,4.4,41.6,-2.9
2019-01-01,基隆市,466940,基隆,19.0,92,1.8,10.0,10.3,0.3,2.8,0.0
2019-01-01,基隆市,466940,基隆,17.6,91,3.5,47.5,22.0,0.0,0.0,0.0
2019-01-01,基隆市,466940,基隆,19.5,87,1.9,8.0,8.7,0.0,0.0,0.0
2019-01-01,基隆市,466940,基隆,18.6,92,3.7,31.5,18.7,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,17.8,89,3.8,9.5,19.5,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,21.6,86,1.2,0.0,0.0,8.1,76.2,-7.3
2019-01-01,基隆市,466940,基隆,20.5,91,2.0,T,1.0,2.2,20.7,0.0
2019-01-01,基隆市,466940,基隆,18.2,91,2.6,7.0,14.8,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,17.6,88,2.8,12.5,24.0,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,19.0,77,1.9,1.5,6.2,0.0,0.0,-0.1
2019-01-01,基隆市,466940,基隆,19.7,86,2.9,20.5,10.2,0.0,0.0,0.0
2019-01-01,基隆市,466940,基隆,16.3,88,5.5,53.0,24.0,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,15.8,79,5.0,12.0,15.8,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,18.0,58,3.3,0.0,0.0,4.3,40.1,3.3
2019-01-01,基隆市,466940,基隆,18.6,72,1.9,0.0,0.0,5.7,53.1,2.1
2019-01-01,基隆市,466940,基隆,17.8,83,4.4,7.5,11.2,0.0,0.0,/
2019-01-01,基隆市,466940,基隆,15.1,85,4.6,26.5,22.0,0.0,0.0,0.0
2019-01-01,基隆市,466940,基隆,14.7,70,4.4,4.5,7.5,0.0,0.0,-1.8
2019-01-01,基隆市,466940,基隆,16.4,60,3.0,0.0,0.0,0.0,0.0,2.9
2019-01-01,基隆市,466940,基隆,17.6,66,3.1,0.0,0.0,0.8,7.4,2.5
2019-01-01,基隆市,466940,基隆,18.6,71,2.6,0.0,0.0,1.5,13.8,3.3
2019-01-01,基隆市,466940,基隆,15.3,62,5.9,0.0,0.0,0.1,0.9,3.3
2019-01-01,基隆市,466940,基隆,15.4,66,3.1,0.5,1.7,0.2,1.8,-0.5
2019-01-01,基隆市,466940,基隆,16.6,75,1.6,0.0,0.0,7.4,68.0,-2.2
2019-01-01,基隆市,466940,基隆,19.1,72,2.3,0.1,1.0,2.4,22.0,2.4
2019-01-01,基隆市,466940,基隆,19.2,77,1.9,0.0,0.0,4.5,41.2,1.6
2019-01-01,基隆市,466940,基隆,19.1,73,3.9,0.0,0.0,5.6,51.2,-2.8
2019-01-01,基隆市,466950,彭佳嶼,15.2,85,12.7,4.0,18.0,0.0,0.0,-0.5
2019-01-01,基隆市,466950,彭佳嶼,16.2,85,12.0,9.5,18.0,0.0,0.0,-1.1
2019-01-01,基隆市,466950,彭佳嶼,17.2,90,12.3,16.0,24.0,0.0,0.0,-0.7
2019-01-01,基隆市,466950,彭佳嶼,21.2,90,9.8,4.5,8.5,2.3,21.8,0.1
2019-01-01,基隆市,466950,彭佳嶼,19.1,89,5.2,1.9,0.6,0.0,0.0,-0.3
2019-01-01,基隆市,466950,彭佳嶼,17.5,84,10.0,5.6,9.9,0.0,0.0,-1.9
2019-01-01,基隆市,466950,彭佳嶼,19.1,81,8.4,0.6,1.3,0.0,0.0,-1.1
2019-01-01,基隆市,466950,彭佳嶼,18.4,87,9.4,16.5,9.3,0.0,0.0,-0.8
2019-01-01,基隆市,466950,彭佳嶼,17.4,81,10.3,0.5,2.4,0.0,0.0,0.9
2019-01-01,基隆市,466950,彭佳嶼,22.2,83,6.5,0.1,1.1,4.9,46.2,-1.1
2019-01-01,基隆市,466950,彭佳嶼,21.5,88,5.0,0.0,0.0,0.8,7.5,1.5
2019-01-01,基隆市,466950,彭佳嶼,18.4,84,7.7,0.0,0.0,0.0,0.0,1.7
2019-01-01,基隆市,466950,彭佳嶼,17.9,77,8.4,0.0,0.0,0.0,0.0,2.6
2019-01-01,基隆市,466950,彭佳嶼,18.7,69,8.3,0.0,0.0,0.2,1.9,-2.3
2019-01-01,基隆市,466950,彭佳嶼,19.3,85,8.8,60.0,10.2,0.0,0.0,-1.2
2019-01-01,基隆市,466950,彭佳嶼,15.4,86,12.4,22.0,19.5,0.0,0.0,-1.5
2019-01-01,基隆市,466950,彭佳嶼,14.6,77,9.1,4.5,4.9,0.0,0.0,1.7
2019-01-01,基隆市,466950,彭佳嶼,16.9,60,7.5,0.0,0.0,5.1,47.7,2.3
2019-01-01,基隆市,466950,彭佳嶼,20.2,69,6.8,0.0,0.0,7.7,71.9,3.3
2019-01-01,基隆市,466950,彭佳嶼,17.8,79,8.3,1.6,5.5,0.9,8.4,-2.1
2019-01-01,基隆市,466950,彭佳嶼,14.7,79,9.1,2.9,18.0,0.0,0.0,-0.4
2019-01-01,基隆市,466950,彭佳嶼,14.0,66,7.2,0.1,5.1,0.0,0.0,2.0
2019-01-01,基隆市,466950,彭佳嶼,15.5,61,7.4,0.0,0.0,2.1,19.5,3.1
2019-01-01,基隆市,466950,彭佳嶼,16.5,65,7.7,0.0,0.0,2.2,20.4,2.6
2019-01-01,基隆市,466950,彭佳嶼,17.6,69,6.2,0.0,0.0,5.4,50.0,4.0
2019-01-01,基隆市,466950,彭佳嶼,14.1,61,8.8,0.0,0.0,2.0,18.5,3.4
2019-01-01,基隆市,466950,彭佳嶼,14.8,62,7.3,0.0,0.0,1.2,11.1,2.2
2019-01-01,基隆市,466950,彭佳嶼,17.6,64,4.8,0.0,0.0,9.0,82.9,3.3
2019-01-01,基隆市,466950,彭佳嶼,18.9,67,7.1,0.0,0.0,6.8,62.5,2.8
2019-01-01,基隆市,466950,彭佳嶼,20.0,82,5.9,0.0,0.0,4.2,38.6,2.3
2019-01-01,基隆市,466950,彭佳嶼,18.3,76,9.1,0.3,0.2,4.4,40.3,-4.8
2019-01-01,花蓮縣,466990,花蓮,19.2,82,5.3,0.0,0.0,0.1,0.9,-0.8
2019-01-01,花蓮縣,466990,花蓮,18.7,88,2.5,10.5,19.3,0.0,0.0,-0.4
2019-01-01,花蓮縣,466990,花蓮,20.0,87,3.2,4.5,14.1,0.0,0.0,-1.3
2019-01-01,花蓮縣,466990,花蓮,21.9,85,2.4,0.5,1.8,5.5,51.6,2.0
2019-01-01,花蓮縣,466990,花蓮,22.2,84,2.8,3.5,5.7,4.9,45.9,-1.4
2019-01-01,花蓮縣,466990,花蓮,21.0,82,3.7,2.5,5.4,0.0,0.0,3.8
2019-01-01,花蓮縣,466990,花蓮,21.4,81,1.4,0.0,0.0,0.8,7.5,2.7
2019-01-01,花蓮縣,466990,花蓮,21.2,81,3.9,0.5,4.8,0.3,2.8,-2.0
2019-01-01,花蓮縣,466990,花蓮,20.7,80,3.9,T,0.9,0.3,2.8,-0.8
2019-01-01,花蓮縣,466990,花蓮,22.5,78,2.0,0.0,0.0,8.0,74.7,2.1
2019-01-01,花蓮縣,466990,花蓮,23.4,78,2.0,0.5,1.0,4.7,43.9,-2.8
2019-01-01,花蓮縣,466990,花蓮,21.5,81,3.4,9.5,7.1,0.4,3.7,-2.5
2019-01-01,花蓮縣,466990,花蓮,20.5,81,3.2,1.0,2.0,0.0,0.0,-0.8
2019-01-01,花蓮縣,466990,花蓮,19.9,78,2.6,1.0,4.3,0.0,0.0,-1.1
2019-01-01,花蓮縣,466990,花蓮,21.6,75,2.6,0.5,0.8,0.2,1.9,-1.7
2019-01-01,花蓮縣,466990,花蓮,20.3,75,5.5,T,2.8,0.0,0.0,-2.3
2019-01-01,花蓮縣,466990,花蓮,19.6,69,6.4,0.0,0.0,2.7,25.0,4.8
2019-01-01,花蓮縣,466990,花蓮,19.3,61,3.1,0.0,0.0,2.6,24.1,2.4
2019-01-01,花蓮縣,466990,花蓮,20.0,66,2.3,0.0,0.0,0.0,0.0,1.1
2019-01-01,花蓮縣,466990,花蓮,20.1,78,4.0,4.0,6.3,0.0,0.0,-2.8
2019-01-01,花蓮縣,466990,花蓮,18.4,76,2.8,1.0,6.4,0.0,0.0,-0.9
2019-01-01,花蓮縣,466990,花蓮,17.1,75,3.4,0.0,0.0,0.0,0.0,0.3
2019-01-01,花蓮縣,466990,花蓮,17.9,68,2.3,1.0,1.8,2.5,23.0,-1.9
2019-01-01,花蓮縣,466990,花蓮,19.1,72,2.8,0.0,0.0,3.2,29.4,4.0
2019-01-01,花蓮縣,466990,花蓮,19.4,76,3.0,9.5,3.3,3.8,34.9,-2.9
2019-01-01,花蓮縣,466990,花蓮,17.4,64,5.6,0.0,0.0,0.0,0.0,-2.0
2019-01-01,花蓮縣,466990,花蓮,16.5,71,2.1,T,0.4,0.0,0.0,0.5
2019-01-01,花蓮縣,466990,花蓮,18.0,78,2.3,5.0,3.0,2.9,26.5,-0.5
2019-01-01,花蓮縣,466990,花蓮,18.4,82,2.4,14.5,8.5,0.0,0.0,-1.4
2019-01-01,花蓮縣,466990,花蓮,21.1,71,3.8,0.0,0.0,6.4,58.3,2.4
2019-01-01,花蓮縣,466990,花蓮,21.5,72,4.0,1.5,1.2,8.6,78.2,-4.6
2019-01-01,桃園市,467050,新屋,16.3,84,11.1,T,0.4,0.5,4.7,-1.2
2019-01-01,桃園市,467050,新屋,17.0,86,9.5,2.3,6.1,0.1,0.9,-0.4
2019-01-01,桃園市,467050,新屋,17.8,91,9.0,4.9,7.1,0.0,0.0,1.0
2019-01-01,桃園市,467050,新屋,18.4,92,2.3,0.0,0.0,3.5,33.1,0.4
2019-01-01,桃園市,467050,新屋,18.4,92,3.3,5.2,4.5,0.0,0.0,-0.1
2019-01-01,桃園市,467050,新屋,16.9,91,7.6,3.9,8.2,0.9,8.5,-0.2
2019-01-01,桃園市,467050,新屋,20.0,85,4.5,0.0,0.0,6.3,59.4,1.9
2019-01-01,桃園市,467050,新屋,18.5,88,7.7,0.0,0.0,0.0,0.0,1.9
2019-01-01,桃園市,467050,新屋,18.8,81,8.3,0.0,0.0,7.1,66.8,2.6
2019-01-01,桃園市,467050,新屋,19.2,91,3.2,0.0,0.0,0.0,0.0,0.6
2019-01-01,桃園市,467050,新屋,19.1,93,2.6,0.0,0.0,0.0,0.0,0.8
2019-01-01,桃園市,467050,新屋,18.1,89,5.2,0.0,0.0,0.0,0.0,1.8
2019-01-01,桃園市,467050,新屋,17.7,82,7.7,0.0,0.0,0.0,0.0,1.7
2019-01-01,桃園市,467050,新屋,19.4,73,6.5,0.0,0.0,6.5,60.8,-3.1
2019-01-01,桃園市,467050,新屋,18.5,87,5.8,0.5,0.9,0.0,0.0,-2.2
2019-01-01,桃園市,467050,新屋,15.3,90,9.6,24.5,19.6,0.0,0.0,-1.1
2019-01-01,桃園市,467050,新屋,14.4,82,8.8,5.5,4.3,0.0,0.0,2.9
2019-01-01,桃園市,467050,新屋,17.5,60,6.5,0.0,0.0,10.2,95.0,2.9
2019-01-01,桃園市,467050,新屋,16.9,84,2.5,0.0,0.0,2.9,27.0,1.7
2019-01-01,桃園市,467050,新屋,16.8,85,6.9,1.3,2.6,0.0,0.0,-2.1
2019-01-01,桃園市,467050,新屋,14.1,83,8.7,1.3,4.2,0.0,0.0,-0.2
2019-01-01,桃園市,467050,新屋,13.6,68,5.7,0.1,0.4,0.0,0.0,2.2
2019-01-01,桃園市,467050,新屋,15.6,63,6.1,0.0,0.0,9.6,88.8,3.6
2019-01-01,桃園市,467050,新屋,16.7,68,6.5,0.0,0.0,9.2,85.0,3.1
2019-01-01,桃園市,467050,新屋,17.2,78,5.1,0.0,0.0,9.3,85.8,3.9
2019-01-01,桃園市,467050,新屋,14.1,66,9.4,0.0,0.0,0.4,3.7,3.1
2019-01-01,桃園市,467050,新屋,15.3,64,7.0,0.0,0.0,7.3,67.1,3.4
2019-01-01,桃園市,467050,新屋,15.8,76,3.4,0.0,0.0,8.3,76.2,1.8
2019-01-01,桃園市,467050,新屋,17.9,76,4.6,0.0,0.0,10.2,93.5,3.8
2019-01-01,桃園市,467050,新屋,16.4,87,2.2,0.0,0.0,4.9,44.9,3.1
2019-01-01,桃園市,467050,新屋,17.4,80,5.3,0.0,0.0,5.1,46.6,3.7
2019-01-01,宜蘭縣,467060,蘇澳,16.3,100,3.2,190.5,24.0,0.0,0.0,/
